Score,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Min,Sec,Comment
,Player,2,return,Backhand,Flat,106.951057,248,0,0,no_mans_land,ad,near,-1.374747,4.851286,out,deuce,far,-1.983936,25.641041,1.278521,inside in,In,false,13:39:24,6005.549805,100,6,
,Opponent,3,serve_plus_one,Backhand,Topspin,72.637474,248,0,0,no_mans_land,ad,far,1.558519,18.54501,no_mans_land,ad,near,-1.007704,1.335535,0.670632,cross court,In,false,13:39:26,6006.790039,100,7,
,Player,4,return_plus_one,Backhand,Slice,72.536232,248,0,0,no_mans_land,deuce,near,3.625894,4.017403,no_mans_land,ad,far,1.746662,24.526226,0.823595,down the line,In,false,13:39:27,6008.080078,100,8,
,Opponent,5,in_play,Forehand,Slice,57.931458,248,0,0,no_mans_land,deuce,far,-1.750406,21.234676,no_mans_land,deuce,near,3.794935,0.818447,0.462322,cross court,In,false,13:39:28,6009.640137,100,10,
,Player,6,in_play,Forehand,Topspin,102.592918,248,0,0,service_box,deuce,near,2.315745,5.621155,no_mans_land,deuce,far,-2.075783,24.895262,1.427399,cross court,In,false,13:39:31,6011.799805,100,12,
,Opponent,7,in_play,Forehand,Topspin,78.907089,248,0,0,service_box,deuce,far,-1.987546,17.151842,no_mans_land,deuce,near,3.903524,0.936347,0.50021,cross court,In,false,13:39:32,6013.120117,100,13,
,Player,8,in_play,Forehand,Flat,87.063499,248,0,0,no_mans_land,ad,near,-4.054612,3.408033,no_mans_land,deuce_alley,far,-4.271266,24.469946,0.832265,down the line,In,false,13:39:33,6014.549805,100,15,
,Opponent,9,in_play,Backhand,Topspin,56.208561,248,0,0,no_mans_land,deuce,far,-0.121934,19.2768,no_mans_land,ad,near,-3.83289,0.44838,0.454912,down the line,In,false,13:39:35,6015.759766,100,16,
,Player,10,in_play,Overhead,Flat,158.026993,248,0,0,service_box,deuce,near,1.35436,6.122968,no_mans_land,deuce,far,-0.121934,20.485588,4.035534,---,In,false,13:39:37,6018.040039,100,18,
,Opponent,1,serve,Serve,Slice,125.769516,249,0,0,service_box,ad,far,0.753819,15.608318,no_mans_land,ad,near,-0.602954,1.125835,2.476248,down the T,In,false,13:40:07,6048.509766,100,49,
,Opponent,0,none,Forehand,Topspin,52.67498,250,0,0,no_mans_land,ad,far,0.504915,21.412088,service_box,deuce,near,1.904321,5.114632,4.602537,down the line,In,false,13:40:15,6056.399902,100,56,
,Opponent,1,serve,Serve,Flat,184.823883,251,0,0,service_box,deuce,far,-1.100346,17.818512,no_mans_land,deuce,near,0.507018,0.766863,2.508369,down the T,In,false,13:40:30,6071.640137,101,12,
,Player,2,return,Backhand,Topspin,86.75444,251,0,0,no_mans_land,ad,near,-1.62322,4.888712,no_mans_land,deuce,far,-1.622653,24.325977,0.992203,inside in,In,false,13:40:31,6072.359863,101,12,
,Opponent,3,serve_plus_one,Backhand,Topspin,96.330833,251,0,0,no_mans_land,deuce,far,-2.046711,20.084747,no_mans_land,ad,near,-2.021747,0.68309,0.808098,down the line,In,false,13:40:32,6073.629883,101,14,
,Player,4,return_plus_one,Forehand,Topspin,95.824974,251,0,0,no_mans_land,deuce,near,2.634478,4.460431,out,deuce,far,-1.509958,25.582209,1.038549,cross court,In,false,13:40:34,6074.879883,101,15,
,Opponent,5,in_play,Forehand,Topspin,85.573906,251,0,0,service_box,deuce,far,-2.752123,17.767286,no_mans_land,deuce,near,2.4705,2.478309,1.094302,cross court,In,false,13:40:35,6076.200195,101,16,
,Player,6,in_play,Forehand,Topspin,82.03804,251,0,0,service_box,deuce,near,1.947641,6.950533,no_mans_land,deuce_alley,far,-4.871225,24.901087,0.760894,down the line,In,false,13:40:36,6077.640137,101,18,
,Opponent,7,in_play,Forehand,Flat,80.556526,251,0,0,no_mans_land,ad,far,1.957664,18.497749,no_mans_land,deuce,near,2.467592,2.372997,1.002993,down the line,In,false,13:40:38,6078.790039,101,19,
,Player,8,in_play,Backhand,Topspin,71.05014,251,0,0,no_mans_land,ad,near,-2.694458,2.953647,no_mans_land,ad,far,1.487653,24.833445,0.981136,cross court,In,false,13:40:39,6080.040039,101,20,
,Opponent,9,in_play,Backhand,Topspin,96.882912,251,0,0,no_mans_land,deuce,far,-2.471681,18.68644,no_mans_land,ad,near,-3.469215,0.267567,0.376555,down the line,In,false,13:40:40,6081.709961,101,22,
,Player,10,in_play,Forehand,Topspin,89.192215,251,0,0,service_box,deuce,near,2.841825,6.01288,out,deuce,far,-1.749162,25.446947,0.72526,cross court,In,false,13:40:42,6082.919922,101,23,
,Opponent,11,in_play,Forehand,Slice,80.306831,251,0,0,no_mans_land,deuce,far,-2.853554,20.948172,no_mans_land,deuce,near,4.062796,2.038393,1.04442,cross court,In,false,13:40:43,6084.240234,101,24,
,Player,12,in_play,Forehand,Topspin,96.267456,251,0,0,no_mans_land,ad,near,-2.377474,4.873264,no_mans_land,deuce,far,-3.602021,24.544336,0.879057,down the line,In,false,13:40:44,6085.390137,101,25,
,Opponent,13,in_play,Backhand,Slice,54.154449,251,0,0,service_box,deuce,far,-0.250582,16.290634,no_mans_land,ad,near,-1.26266,1.156084,0.635051,down the line,In,false,13:40:45,6086.640137,101,27,
,Player,14,in_play,Overhead,Flat,127.281075,251,0,0,service_box,deuce,near,1.422739,6.451279,service_box,deuce,far,-0.250582,17.499422,4.798692,---,In,false,13:40:47,6088.080078,101,28,
,Opponent,1,serve,Serve,Slice,133.984802,252,0,0,service_box,ad,far,1.263322,15.90032,no_mans_land,ad,near,-0.675291,0.497902,2.494036,down the T,In,false,13:41:27,6128.450195,102,8,
,Player,2,return,Forehand,Slice,57.411682,252,0,0,service_box,deuce,far,-1.06851,18.277966,out,ad,far,1.969974,25.964819,1.452005,inside in,Net,false,13:41:28,6129.379883,102,9,
,Opponent,1,serve,Serve,Slice,133.390213,253,0,0,service_box,ad,far,0.291348,16.332033,no_mans_land,ad,near,-0.759109,0.911467,2.438837,down the T,In,false,13:41:47,6148.709961,102,29,
,Player,0,none,Forehand,Slice,106.815857,254,0,0,no_mans_land,deuce,near,0.711791,0.289741,no_mans_land,ad,far,0.06482,24.316229,2.267231,inside in,In,false,13:41:48,6149.52002,102,30,
,Opponent,0,none,Forehand,Topspin,62.941631,255,0,0,out,deuce,near,0.04093,-1.639649,service_box,deuce,near,0.062762,8.215211,3.141493,cross court,Net,false,13:42:04,6165.47998,102,45,
,Opponent,1,serve,Serve,Slice,123.070282,256,0,0,service_box,deuce_alley,far,-4.218679,16.629217,no_mans_land,deuce,near,0.396998,0.311518,2.524497,out wide,Out,false,13:42:13,6174.430176,102,54,
,Opponent,1,serve,Serve,Slice,113.282326,257,0,0,service_box,deuce,far,-0.723896,16.738243,no_mans_land,deuce,near,0.311254,1.345496,2.547883,down the T,In,false,13:42:28,6189,103,9,
,Player,2,return,Backhand,Topspin,84.027451,257,0,0,no_mans_land,ad,near,-1.491085,3.167785,no_mans_land,deuce,far,-2.007383,24.699024,1.474642,inside in,In,false,13:42:29,6189.839844,103,10,
,Opponent,3,serve_plus_one,Backhand,Topspin,78.108368,257,0,0,no_mans_land,deuce,far,-1.343135,18.653894,no_mans_land,ad,near,-1.426779,0.629566,0.840898,down the line,In,false,13:42:30,6191.109863,103,11,
,Player,4,return_plus_one,Forehand,Topspin,88.503029,257,0,0,service_box,deuce,near,1.956167,5.760313,out,deuce,far,-0.963239,25.396288,1.094853,cross court,In,false,13:42:31,6192.47998,103,12,
,Opponent,5,in_play,Forehand,Flat,87.068138,257,0,0,no_mans_land,ad,far,1.308195,21.412088,no_mans_land,deuce,near,2.343101,0.318487,0.929509,down the line,In,false,13:42:33,6193.830078,103,14,
,Player,6,in_play,Backhand,Topspin,103.876778,257,0,0,service_box,deuce,near,2.002372,5.569637,out,ad,far,1.10296,25.529295,0.887789,down the line,In,false,13:42:34,6195.240234,103,15,
,Opponent,7,in_play,Forehand,Topspin,81.618576,257,0,0,no_mans_land,deuce,far,-1.697605,19.080006,no_mans_land,deuce,near,2.039572,1.567202,0.84668,cross court,In,false,13:42:35,6196.560059,103,17,
,Player,8,in_play,Forehand,Topspin,92.438347,257,0,0,no_mans_land,ad,near,-1.047419,3.626954,no_mans_land,deuce,far,-2.363888,24.298147,0.754203,down the line,In,false,13:42:37,6197.759766,103,18,
,Opponent,9,in_play,Backhand,Topspin,98.728371,257,0,0,no_mans_land,deuce,far,-2.50769,20.737499,no_mans_land,ad,near,-0.673807,0.924359,0.757723,down the line,In,false,13:42:38,6199.029785,103,19,
,Player,10,in_play,Forehand,Topspin,91.699921,257,0,0,no_mans_land,deuce,near,0.515744,4.172305,no_mans_land,deuce,far,-2.275845,24.56455,1.080892,cross court,In,false,13:42:39,6200.160156,103,20,
,Opponent,11,in_play,Forehand,Flat,64.781235,257,0,0,no_mans_land,ad,far,2.585566,20.24321,no_mans_land,deuce,near,0.471775,1.302014,0.640017,down the line,In,false,13:42:40,6201.27002,103,21,
,Player,12,in_play,Backhand,Topspin,56.109699,257,0,0,no_mans_land,ad,near,-3.984261,3.311508,out,ad,far,3.067905,25.012329,1.229465,cross court,In,false,13:42:41,6202.680176,103,23,
,Opponent,1,serve,Serve,Slice,115.94796,258,0,0,service_box,ad,far,2.539479,16.487366,no_mans_land,ad,near,-0.741539,0.879699,2.505895,out wide,In,false,13:43:23,6244.029785,104,4,
,Player,2,return,Backhand,Topspin,77.103401,258,0,0,no_mans_land,ad,near,-0.542501,2.343206,no_mans_land,ad,far,3.7882,23.895773,0.864525,cross court,In,false,13:43:24,6244.799805,104,5,
,Opponent,3,serve_plus_one,Forehand,Topspin,56.172741,258,0,0,service_box,deuce,near,3.914962,9.543072,no_mans_land,ad,near,-0.542777,0.68363,0.631934,inside in,Net,false,13:43:25,6246,104,6,
,Opponent,0,none,Backhand,Topspin,76.193634,260,0,0,no_mans_land,ad,near,-0.516349,4.927402,service_box,ad,far,1.479161,19.444796,2.14477,cross court,In,false,13:44:01,6282.52002,104,43,
,Opponent,0,none,Backhand,Topspin,71.559441,261,0,0,no_mans_land,deuce,near,0.70211,0.326894,service_box,ad,far,1.487473,16.351738,1.818459,down the line,In,false,13:45:18,6359.200195,105,59,
,Player,1,serve,Serve,Flat,109.343063,263,0,0,service_box,ad,near,-3.413216,11.145502,no_mans_land,deuce,near,0.555216,0.816997,2.467768,out wide,Net,false,13:45:40,6381.22998,106,21,
,Player,1,serve,Serve,Slice,108.574127,264,0,0,service_box,deuce,far,-1.311262,14.841304,no_mans_land,deuce,near,0.357746,1.442493,2.474136,down the T,In,false,13:45:52,6393.640137,106,34,
,Opponent,2,return,Backhand,Topspin,97.051994,264,0,0,no_mans_land,deuce,near,0.919599,3.797286,out,deuce,far,-1.767232,25.471548,1.430396,inside out,In,false,13:45:54,6394.839844,106,35,
,Player,3,serve_plus_one,Forehand,Topspin,74.892487,264,0,0,no_mans_land,deuce,far,-1.960549,20.452982,no_mans_land,deuce,near,1.003275,2.004717,1.111311,cross court,In,false,13:45:55,6396.040039,106,36,
,Opponent,4,return_plus_one,Forehand,Topspin,85.349281,264,0,0,service_box,ad,near,-1.490825,5.571381,no_mans_land,deuce,far,-2.251175,24.671198,0.992909,down the line,In,false,13:45:56,6397.240234,106,37,
,Player,5,in_play,Backhand,Flat,102.092003,264,0,0,no_mans_land,deuce,far,-2.665642,20.671909,no_mans_land,ad,near,-1.7397,1.18369,0.760198,down the line,In,false,13:45:58,6398.790039,106,39,
,Opponent,6,in_play,Forehand,Topspin,81.887138,264,0,0,no_mans_land,deuce,near,3.638579,2.912457,out,deuce,far,-2.990832,25.41807,1.052272,cross court,In,false,13:45:59,6399.879883,106,40,
,Player,7,in_play,Forehand,Flat,101.811668,264,0,0,no_mans_land,ad,far,2.245167,21.668852,no_mans_land,deuce,near,4.108718,0.110652,0.930951,down the line,In,false,13:46:00,6401.22998,106,41,
,Opponent,8,in_play,Backhand,Slice,59.533432,264,0,0,no_mans_land,ad,near,-0.557136,3.34397,no_mans_land,ad,far,2.315118,24.525747,0.91141,cross court,In,false,13:46:01,6402.399902,106,42,
,Player,9,in_play,Backhand,Slice,53.581573,264,0,0,service_box,deuce,near,0.731887,9.390568,no_mans_land,ad,near,-1.060213,0.772092,0.719308,down the line,Net,false,13:46:03,6404.200195,106,44,
,Player,1,serve,Serve,Slice,195.680084,265,0,0,service_box,ad,far,0.27918,16.685841,no_mans_land,ad,near,-0.684474,1.255665,2.490446,down the T,In,false,13:46:34,6434.970215,107,15,
,Opponent,2,return,Forehand,Slice,54.203529,265,0,0,no_mans_land,ad,near,-0.036571,2.92289,no_mans_land,deuce,far,-0.290347,24.493361,1.825331,down the line,In,false,13:46:34,6435.72998,107,16,
,Player,1,serve,Serve,Slice,146.637512,266,0,0,service_box,deuce,far,-1.099494,13.634882,no_mans_land,deuce,near,0.332196,0.203817,2.402298,down the T,In,false,13:46:58,6459.379883,107,39,
,Opponent,2,return,Backhand,Slice,60.173557,266,0,0,no_mans_land,ad,near,-0.987895,3.056237,no_mans_land,deuce,far,-1.083676,24.972549,1.605304,inside in,In,false,13:46:59,6460.220215,107,40,
,Player,3,serve_plus_one,Forehand,Flat,108.276161,266,0,0,service_box,ad,far,3.588588,17.987478,no_mans_land,ad,near,-1.400287,0.240369,1.043936,inside out,In,false,13:47:01,6462.089844,107,42,
,Opponent,4,return_plus_one,Backhand,Slice,54.784485,266,0,0,no_mans_land,deuce,near,0.389271,4.13647,no_mans_land,ad,far,4.071202,24.216318,0.760437,down the line,In,false,13:47:02,6463.339844,107,43,
,Player,5,in_play,Forehand,Topspin,95.904648,266,0,0,no_mans_land,deuce,far,-3.23551,20.177456,no_mans_land,ad,near,-0.085591,2.298676,1.093539,inside in,In,false,13:47:04,6465.379883,107,45,
,Opponent,6,in_play,Forehand,Topspin,55.509594,266,0,0,service_box,deuce_alley,near,5.185505,8.109041,out,deuce,far,-3.475697,25.778231,0.91207,down the line,Out,false,13:47:05,6466.580078,107,47,
,Player,1,serve,Serve,Flat,136.503403,267,0,0,service_box,ad,far,0.596402,16.232708,no_mans_land,ad,near,-0.696279,0.463237,2.489241,down the T,In,false,13:47:34,6495.27002,108,15,
,Player,1,serve,Serve,Slice,80.934341,270,0,0,service_box,ad,far,1.857764,13.965996,no_mans_land,ad,near,-0.462212,0.484973,2.393728,out wide,In,false,13:47:49,6510.549805,108,31,
,Opponent,2,return,Backhand,Topspin,94.907684,270,0,0,no_mans_land,ad,near,-0.89823,3.432719,no_mans_land,ad,far,3.244293,24.369009,1.322583,cross court,In,false,13:47:51,6511.919922,108,32,
,Player,3,serve_plus_one,Backhand,Topspin,65.605721,270,0,0,no_mans_land,ad,far,0.428455,21.381351,no_mans_land,ad,near,-1.080701,1.63698,0.547337,cross court,In,false,13:47:52,6512.879883,108,33,
,Opponent,4,return_plus_one,Forehand,Topspin,88.13002,270,0,0,no_mans_land,ad,near,-1.809705,2.860728,out,ad,far,0.680269,25.272457,0.966836,inside out,In,false,13:47:53,6514.319824,108,34,
,Player,5,in_play,Backhand,Flat,78.239204,270,0,0,service_box,ad,far,2.787162,14.716662,no_mans_land,ad,near,-1.83451,1.475794,0.924882,cross court,In,false,13:47:54,6515.669922,108,36,
,Opponent,6,in_play,Backhand,Slice,64.476387,270,0,0,no_mans_land,ad,near,-1.085149,4.151115,no_mans_land,ad_alley,far,4.437412,23.397242,0.892988,down the line,In,false,13:47:56,6516.959961,108,37,
,Player,7,in_play,Forehand,Topspin,94.16169,270,0,0,no_mans_land,deuce,far,-2.608605,20.228983,no_mans_land,ad,near,-1.53442,1.300698,0.894434,inside in,In,false,13:47:57,6518.589844,108,39,
,Opponent,8,in_play,Forehand,Topspin,99.010178,270,0,0,no_mans_land,deuce,near,0.172038,3.735795,out,deuce,far,-3.21637,25.696211,0.738304,cross court,In,false,13:47:59,6519.839844,108,40,
,Player,9,in_play,Forehand,Flat,65.463234,270,0,0,service_box,ad,far,2.851545,18.132748,no_mans_land,deuce,near,0.346741,2.804811,0.53867,down the line,In,false,13:48:00,6520.830078,108,41,
,Opponent,10,in_play,Backhand,Topspin,96.061211,270,0,0,no_mans_land,ad,near,-3.8506,1.696983,out,ad,far,3.204485,25.287287,0.782713,cross court,In,false,13:48:01,6522.359863,108,42,
,Player,1,serve,Serve,Flat,165.538513,272,0,0,service_box,deuce,far,-1.422901,18.267832,no_mans_land,deuce,near,0.55411,0.94283,2.548168,down the T,In,false,13:48:30,6551.709961,109,12,
,Opponent,2,return,Backhand,Topspin,90.627373,272,0,0,no_mans_land,deuce,near,0.549748,4.152386,no_mans_land,deuce,far,-0.691443,24.480433,1.387801,inside out,In,false,13:48:31,6552.600098,109,13,
,Player,3,serve_plus_one,Forehand,Flat,93.904747,272,0,0,no_mans_land,ad,far,2.87167,19.919685,no_mans_land,deuce,near,0.519164,1.152567,0.963419,down the line,In,false,13:48:33,6553.75,109,14,
,Opponent,4,return_plus_one,Backhand,Topspin,87.364189,272,0,0,no_mans_land,ad,near,-0.678034,3.305597,out,ad,far,3.307787,25.309502,1.054593,cross court,In,false,13:48:34,6555,109,15,
,Player,5,in_play,Forehand,Topspin,74.481911,272,0,0,out,deuce,far,-0.384334,23.994589,no_mans_land,ad,near,-0.905683,1.778426,0.503288,inside in,Out,false,13:48:35,6556.109863,109,16,
,Player,1,serve,Serve,Flat,179.161957,273,0,0,service_box,deuce,near,0.335771,5.558846,no_mans_land,ad,near,-0.648506,0.355872,2.431674,down the T,Net,false,13:49:04,6585.310059,109,45,
,Player,1,serve,Serve,Slice,111.282318,274,0,0,service_box,ad,far,0.587319,15.053467,no_mans_land,ad,near,-0.267974,1.21425,2.287025,down the T,In,false,13:49:19,6599.879883,109,60,
,Opponent,2,return,Forehand,Topspin,67.129333,274,0,0,no_mans_land,ad,near,-2.119391,2.127093,no_mans_land,ad,far,1.237813,24.826788,1.400221,inside out,In,false,13:49:20,6600.959961,110,1,
,Player,3,serve_plus_one,Backhand,Topspin,80.075294,274,0,0,service_box,ad,far,3.339255,16.165113,no_mans_land,ad,near,-2.35562,0.263616,0.945094,cross court,In,false,13:49:21,6602.549805,110,3,
,Opponent,4,return_plus_one,Backhand,Topspin,86.48394,274,0,0,no_mans_land,ad,near,-1.016392,4.325049,no_mans_land,ad_alley,far,4.540516,22.906349,1.093141,down the line,In,false,13:49:23,6603.959961,110,4,
,Player,5,in_play,Backhand,Topspin,77.060081,274,0,0,no_mans_land,deuce,far,-3.059312,19.655226,no_mans_land,ad,near,-1.262502,0.565102,0.659277,down the line,In,false,13:49:24,6605.160156,110,5,
,Opponent,6,in_play,Forehand,Topspin,63.454323,274,0,0,service_box,deuce,near,0.772008,9.939396,out,deuce,far,-3.183137,25.460642,0.985439,cross court,In,false,13:49:25,6606.600098,110,7,
,Player,7,in_play,Forehand,Topspin,87.963013,274,0,0,no_mans_land,ad,far,2.818081,19.167469,no_mans_land,deuce,near,0.780607,2.708819,0.881989,down the line,In,false,13:49:27,6607.799805,110,8,
,Opponent,8,in_play,Backhand,Slice,57.595428,274,0,0,no_mans_land,ad,near,-0.284393,3.492197,no_mans_land,ad,far,3.087378,24.272058,1.052044,cross court,In,false,13:49:28,6609.120117,110,9,
,Player,9,in_play,Forehand,Slice,94.116333,274,0,0,service_box,ad,far,2.710373,18.077669,no_mans_land,ad,near,-0.665265,0.605627,0.946349,inside out,In,false,13:49:30,6611.160156,110,11,
,Opponent,10,in_play,Backhand,Topspin,87.310417,274,0,0,no_mans_land,deuce,near,0.075276,4.510536,no_mans_land,ad,far,3.346545,23.807768,1.036768,down the line,In,false,13:49:31,6612.600098,110,13,
,Player,11,in_play,Forehand,Topspin,91.508781,274,0,0,no_mans_land,deuce,far,-1.682332,20.151335,no_mans_land,ad,near,-0.29112,1.785389,1.028126,inside in,In,false,13:49:33,6613.75,110,14,
,Opponent,12,in_play,Forehand,Topspin,82.794121,274,0,0,no_mans_land,deuce,near,2.161146,3.965695,no_mans_land,deuce,far,-1.958959,24.698729,0.941106,cross court,In,false,13:49:34,6615,110,15,
,Player,13,in_play,Forehand,Flat,80.432968,274,0,0,no_mans_land,deuce,far,-1.682006,20.938082,no_mans_land,deuce,near,2.375321,1.953808,0.75099,cross court,In,false,13:49:35,6616.22998,110,16,
,Opponent,14,in_play,Forehand,Topspin,94.867249,274,0,0,no_mans_land,ad,near,-0.981872,4.055648,out,deuce,far,-2.176612,25.298012,0.802953,down the line,In,false,13:49:36,6617.399902,110,17,
,Player,15,in_play,Backhand,Topspin,79.323288,274,0,0,no_mans_land,deuce,far,-2.864996,19.167082,no_mans_land,ad,near,-0.845529,0.968081,0.755991,down the line,In,false,13:49:37,6618.549805,110,19,
,Opponent,16,in_play,Forehand,Topspin,84.4524,274,0,0,no_mans_land,deuce,near,1.228224,3.937491,out,deuce,far,-3.151656,25.077744,1.01975,cross court,In,false,13:49:39,6619.799805,110,20,
,Player,17,in_play,Forehand,Flat,107.317429,274,0,0,no_mans_land,deuce,far,-4.074293,22.015209,no_mans_land,deuce,near,1.029048,3.278386,0.981912,cross court,In,false,13:49:40,6621.069824,110,21,
,Opponent,18,in_play,Forehand,Slice,59.505444,274,0,0,no_mans_land,deuce,near,1.595569,4.810262,out,deuce_alley,far,-5.130763,24.992304,0.663542,down the line,In,false,13:49:41,6622.319824,110,22,
,Player,19,in_play,Forehand,Topspin,57.76083,274,0,0,service_box,deuce,near,3.022642,6.328172,no_mans_land,deuce,near,2.369168,2.399089,0.995584,cross court,Net,false,13:49:43,6624.189941,110,24,
,Player,1,serve,Serve,Flat,162.672928,275,0,0,service_box,deuce,far,-0.993702,18.267832,no_mans_land,deuce,near,0.53291,1.191067,2.372304,down the T,In,false,13:50:27,6668.109863,111,8,
,Opponent,2,return,Backhand,Slice,61.97559,275,0,0,no_mans_land,deuce,far,-1.076047,18.351299,out,deuce,far,-1.224622,25.245481,1.605203,inside out,Net,false,13:50:28,6668.879883,111,9,
,Player,1,serve,Serve,Flat,137.281631,276,0,0,service_box,ad,far,1.209634,17.054966,no_mans_land,ad,near,-0.532125,-0.041701,2.468604,down the T,In,false,13:50:54,6694.919922,111,35,
