,Player,Shot,Type,Stroke,Spin,Speed,Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Result2,Bounce (x)2,Bounce (y)2,ResultOld,Bounce (x)old,Bounce (y)old,Bounce (x)Old,Bounce (y)Old,comment
588,Player,2,return,Backhand,Topspin,76,210,0,0,service_box,ad,far,0.585713,17.158197,out,ad_alley,near,-4.863713,-2.298031,0.730984,down the line,In,False,16:18:33,5680.779785,0,,,,,,,,,
589,Opponent,3,serve_plus_one,Forehand,Flat,109,210,0,0,service_box,deuce,near,1.541834,6.30527,no_mans_land,ad,far,1.948042,23.658417,1.026631,inside in,In,False,16:18:34,5682.200195,0,,,,,,,,,
590,Player,4,return_plus_one,Forehand,Topspin,69,210,0,0,service_box,ad,near,-1.879851,11.227741,no_mans_land,deuce,near,1.29957,1.63517,0.490403,down the line,Net,False,16:18:35,5683.200195,0,,,,,,,,,
591,Opponent,1,first_serve,Serve,Flat,160,211,0,0,service_box,deuce,near,0.883722,6.51707,no_mans_land,deuce,far,-0.912532,24.014893,2.763051,down the T,In,False,16:19:03,5710.779785,0,,,,,,,,,
592,Player,2,return,Backhand,Topspin,60,211,0,0,service_box,ad,far,1.692008,14.864798,no_mans_land,deuce,near,1.228198,1.020971,0.725569,inside in,In,False,16:19:03,5711.5,0,,,,,,,,,
593,Opponent,3,serve_plus_one,Backhand,Flat,79,211,0,0,no_mans_land,deuce,near,1.180417,3.113572,no_mans_land,ad,far,1.674204,22.961498,1.002886,down the line,In,False,16:19:05,5713.0,0,,,,,,,,,
594,Player,4,return_plus_one,Forehand,Topspin,60,211,0,0,service_box,ad,near,-1.497199,11.132062,no_mans_land,deuce,near,1.234671,0.510794,0.484677,down the line,Net,False,16:19:06,5713.939941,0,,,,,,,,,
595,Opponent,0,first_serve,Serve,Flat,145,212,0,0,service_box,ad,near,-3.786494,6.653894,no_mans_land,deuce,far,0.874051,23.623541,2.408917,out wide,Out,False,16:19:33,5740.640137,0,,,,,,,,,
596,Opponent,2,return,Forehand,Topspin,92,212,0,0,service_box,deuce,near,3.154923,8.23955,no_mans_land,ad,far,0.327093,20.646687,0.824295,inside in,In,False,16:19:35,5742.97998,0,,,,,,,,,
597,Player,1,first_serve,Serve,Slice,160,213,0,0,service_box,deuce,far,-1.474524,19.0,no_mans_land,deuce,near,0.485491,0.217667,2.540254,down the T,Out,False,16:20:09,5777.279785,-1,Out,-1.474524,19.0,In,,,-1.474524,17.588831,
598,Opponent,0,return,Backhand,Topspin,72,213,0,0,no_mans_land,deuce,near,0.925837,5.179721,out,deuce,far,-1.082815,25.280306,1.449086,inside out,In,False,16:20:10,5777.939941,-1,,,,,,,,,
599,Player,1,first_serve,Serve,Slice,98,214,0,0,service_box,deuce,far,-1.038317,13.324961,no_mans_land,deuce,near,0.212012,0.740981,2.396815,down the T,In,False,16:20:21,5788.600098,1,,,,,,,,,
600,Opponent,2,return,Backhand,Topspin,83,214,0,0,service_box,ad_alley,near,-4.202855,6.533144,no_mans_land,deuce,far,-2.125065,24.493725,1.402538,inside in,Out,False,16:20:21,5789.47998,1,,,,,,,,,
601,Player,1,first_serve,Serve,Slice,144,215,0,0,service_box,ad,far,2.684855,16.60931,no_mans_land,ad,near,-0.703615,-0.251189,2.409103,out wide,In,False,16:20:43,5810.839844,0,,,,,,,,,
602,Opponent,2,return,Backhand,Topspin,75,215,0,0,no_mans_land,ad,near,-2.243368,2.970151,no_mans_land,ad,far,3.403944,23.343607,1.19202,cross court,In,False,16:20:44,5811.680176,0,,,,,,,,,
603,Player,3,serve_plus_one,Backhand,Topspin,71,215,0,0,service_box,ad,far,2.471238,17.904636,no_mans_land,ad,near,-2.52863,0.418634,0.755774,cross court,In,False,16:20:45,5813.0,0,,,,,,,,,
604,Opponent,4,return_plus_one,Backhand,Topspin,61,215,0,0,service_box,deuce,near,2.370692,5.828212,no_mans_land,ad,far,2.962072,24.621298,1.020838,down the line,In,False,16:20:46,5814.339844,0,,,,,,,,,
605,Player,5,in_play,Forehand,Topspin,76,215,0,0,no_mans_land,ad,far,2.945178,19.418669,no_mans_land,deuce,near,3.039716,1.694092,0.579476,down the line,In,False,16:20:48,5816.100098,0,,,,,,,,,
606,Opponent,6,in_play,Backhand,Flat,101,215,0,0,no_mans_land,ad,near,-0.671624,3.266324,out,ad,far,3.341998,25.168879,1.052997,cross court,In,False,16:20:49,5817.47998,0,,,,,,,,,
607,Player,7,in_play,Backhand,Topspin,58,215,0,0,service_box,deuce,far,-3.016471,16.000246,no_mans_land,ad,near,-1.056605,1.386184,0.615664,down the line,In,False,16:20:50,5818.47998,0,,,,,,,,,
608,Opponent,8,in_play,Forehand,Flat,63,215,0,0,no_mans_land,deuce,near,1.094369,3.133493,no_mans_land,deuce,far,-3.411035,24.593241,0.937659,cross court,In,False,16:20:52,5820.120117,0,,,,,,,,,
609,Player,9,in_play,Forehand,Topspin,75,215,0,0,no_mans_land,ad,far,2.419005,24.0,no_mans_land,deuce,near,1.31272,0.004094,0.61434,down the line,Out,False,16:20:54,5821.799805,0,Out,2.419005,24.0,In,,,2.419005,24.0,
610,Player,1,first_serve,Serve,Slice,126,216,0,0,service_box,deuce,far,-1.201231,16.445774,no_mans_land,deuce,near,0.208473,1.459459,2.446239,down the T,In,False,16:21:18,5845.939941,1,,,,,,,,,
611,Opponent,2,return,Backhand,Flat,98,216,0,0,no_mans_land,deuce,near,0.479328,4.927402,out,deuce,far,-1.668719,25.372763,1.337978,inside out,In,False,16:21:19,5846.819824,1,,,,,,,,,
612,Player,3,serve_plus_one,Forehand,Topspin,78,216,0,0,service_box,deuce,far,-1.941527,17.325224,no_mans_land,deuce,near,0.526215,0.881536,0.693789,cross court,In,False,16:21:20,5847.97998,1,,,,,,,,,
613,Opponent,4,return_plus_one,Forehand,Topspin,88,216,0,0,no_mans_land,ad,near,-0.013857,4.3401,out,deuce,far,-3.395412,25.561342,0.838884,down the line,In,False,16:21:21,5849.279785,1,,,,,,,,,
614,Player,5,in_play,Forehand,Topspin,68,216,0,0,service_box,ad,far,3.584252,16.172361,no_mans_land,deuce,near,0.208575,0.535164,0.622639,down the line,In,False,16:21:22,5850.47998,1,,,,,,,,,
615,Opponent,6,in_play,Backhand,Flat,72,216,0,0,no_mans_land,deuce,near,3.375058,-1.0,no_mans_land,ad_alley,far,4.939171,20.679968,1.400999,down the line,Out,False,16:21:25,5852.700195,1,Out,3.375058,-1.0,Out,,,3.375058,6.0,
616,Player,1,first_serve,Serve,Slice,126,217,0,0,service_box,ad,far,3.602158,16.870441,no_mans_land,ad,near,-0.547979,0.945309,2.377629,out wide,In,False,16:21:47,5874.600098,0,,,,,,,,,
617,Opponent,2,return,Backhand,Flat,61,217,0,0,service_box,ad,near,-2.251139,6.596549,no_mans_land,ad_alley,far,4.799792,23.567274,0.942961,down the line,In,False,16:21:47,5875.439941,0,,,,,,,,,
618,Player,3,serve_plus_one,Backhand,Topspin,76,217,0,0,service_box,ad,far,2.143195,16.15962,no_mans_land,ad,near,-3.897181,2.378609,0.658987,cross court,In,False,16:21:49,5877.140137,0,,,,,,,,,
619,Opponent,4,return_plus_one,Backhand,Topspin,75,217,0,0,no_mans_land,deuce,near,1.193579,3.602779,no_mans_land,ad_alley,far,4.444064,24.55949,0.77554,down the line,In,False,16:21:50,5878.47998,0,,,,,,,,,
620,Player,5,in_play,Forehand,Flat,77,217,0,0,no_mans_land,deuce,far,-0.848686,20.507137,no_mans_land,deuce,near,0.486548,2.568233,0.781091,cross court,In,False,16:21:52,5879.799805,0,,,,,,,,,
621,Opponent,6,in_play,Forehand,Topspin,92,217,0,0,service_box,deuce,near,1.614491,5.987832,out,deuce,far,-1.55544,25.310064,0.901791,cross court,In,False,16:21:53,5881.0,0,,,,,,,,,
622,Player,7,in_play,Forehand,Topspin,73,217,0,0,service_box,deuce,far,-1.34528,17.861633,no_mans_land,deuce,near,2.942672,1.412908,0.690187,cross court,In,False,16:21:54,5882.399902,0,,,,,,,,,
623,Opponent,8,in_play,Forehand,Flat,73,217,0,0,no_mans_land,ad,near,-1.338396,4.136094,no_mans_land,deuce,far,-2.023064,24.491442,0.745525,down the line,In,False,16:21:56,5883.720215,0,,,,,,,,,
624,Player,9,in_play,Backhand,Topspin,80,217,0,0,no_mans_land,ad,far,1.32917,20.159676,no_mans_land,ad,near,-1.596367,0.412606,0.593228,cross court,In,False,16:21:57,5884.740234,0,,,,,,,,,
625,Opponent,10,in_play,Backhand,Slice,69,217,0,0,no_mans_land,deuce,near,1.135313,3.473526,out,ad,far,1.551651,25.515583,0.922892,down the line,In,False,16:21:58,5886.080078,0,,,,,,,,,
626,Player,11,in_play,Forehand,Topspin,93,217,0,0,no_mans_land,deuce,far,-3.418181,21.268301,no_mans_land,deuce,near,1.021562,1.311621,0.51753,cross court,In,False,16:22:00,5887.859863,0,,,,,,,,,
627,Opponent,12,in_play,Forehand,Topspin,90,217,0,0,service_box,deuce,near,2.326311,5.614007,out,deuce_alley,far,-4.134362,26.287165,0.735143,down the line,In,False,16:22:01,5888.899902,0,,,,,,,,,
628,Opponent,0,first_serve,Serve,Slice,157,218,0,0,no_mans_land,deuce,near,0.938543,0.482284,out,deuce,near,-0.14049,-0.785971,1.886868,out wide,Net,False,16:22:16,5904.459961,1,,,,,,,,,
629,Opponent,0,return,Forehand,Topspin,54,218,0,0,no_mans_land,deuce,near,0.079132,4.83629,no_mans_land,deuce,near,0.938543,-0.042963,0.605146,cross court,Net,False,16:22:17,5905.5,1,,,,,,,,,
630,Player,1,second_serve,Serve,Slice,122,219,0,0,service_box,deuce,far,-1.146065,16.180443,no_mans_land,deuce,near,0.113425,0.328484,2.472532,down the T,In,False,16:22:32,5919.700195,0,,,,,,,,,
631,Opponent,2,return,Backhand,Topspin,74,219,0,0,service_box,ad,near,-0.125609,6.906076,no_mans_land,deuce,far,-1.614617,24.982294,1.079908,inside in,In,False,16:22:32,5920.47998,0,,,,,,,,,
632,Player,1,first_serve,Serve,Slice,124,220,0,0,service_box,ad,far,0.486083,18.288,no_mans_land,ad,near,-1.389123,0.203817,2.474742,down the T,In,False,16:22:58,5945.939941,1,,,,,,,,,
633,Opponent,2,return,Forehand,Flat,52,220,0,0,service_box,ad,near,-0.68213,6.39184,out,ad,far,0.844912,25.188084,1.184186,inside out,In,False,16:22:59,5946.740234,1,,,,,,,,,
634,Player,3,serve_plus_one,Forehand,Topspin,85,220,0,0,no_mans_land,ad,far,4.094931,18.628233,no_mans_land,ad,near,-0.543944,2.816544,1.430926,inside out,In,False,16:23:01,5948.600098,1,,,,,,,,,
635,Player,1,first_serve,Serve,Slice,165,222,0,0,service_box,deuce,far,-1.534005,14.325853,no_mans_land,deuce,near,0.850997,0.679122,2.0864,down the T,In,False,16:23:24,5971.97998,0,,,,,,,,,
636,Opponent,2,return,Backhand,Topspin,79,222,0,0,service_box,deuce,near,1.077827,5.660886,no_mans_land,deuce,far,-2.222981,24.795841,0.889885,inside out,In,False,16:23:25,5973.379883,0,,,,,,,,,
637,Player,3,serve_plus_one,Forehand,Topspin,69,222,0,0,service_box,ad,near,-0.992907,7.193664,no_mans_land,deuce,near,1.162889,1.304378,0.747664,down the line,Net,False,16:23:27,5974.640137,0,,,,,,,,,
638,Player,1,first_serve,Serve,Slice,147,223,0,0,service_box,deuce,far,-0.064685,18.128899,no_mans_land,ad,near,-1.172347,0.582967,2.507608,down the T,Out,False,16:23:50,5997.839844,-1,,,,,,,,,
639,Player,1,second_serve,Serve,Flat,111,225,0,0,service_box,ad,far,2.732394,15.178139,no_mans_land,ad,near,-0.910624,0.525548,2.50647,out wide,In,False,16:24:01,6008.97998,1,,,,,,,,,
640,Opponent,2,return,Backhand,Flat,83,225,0,0,no_mans_land,deuce,near,0.328673,4.067873,no_mans_land,ad_alley,far,4.572046,23.607454,1.037667,down the line,In,False,16:24:02,6009.799805,1,,,,,,,,,
641,Player,3,serve_plus_one,Forehand,Topspin,79,225,0,0,no_mans_land,deuce,far,-3.519625,19.344137,no_mans_land,ad,near,-0.066855,0.794257,0.867261,inside in,In,False,16:24:03,6010.97998,1,,,,,,,,,
642,Opponent,4,return_plus_one,Forehand,Topspin,88,225,0,0,no_mans_land,deuce,near,0.965076,4.025922,out,deuce,far,-4.111561,26.081388,0.890149,cross court,In,False,16:24:04,6012.240234,1,,,,,,,,,
643,Player,5,in_play,Forehand,Topspin,84,225,0,0,no_mans_land,ad,far,1.63699,18.765923,no_mans_land,deuce,near,1.405475,-0.022416,0.805185,down the line,In,False,16:24:06,6013.540039,1,,,,,,,,,
644,Opponent,6,in_play,Backhand,Flat,81,225,0,0,out,ad_out,near,-5.541841,-0.390672,out,ad,far,1.485451,25.675871,0.945936,down the line,Out,False,16:24:07,6014.899902,1,,,,,,,,,
645,Player,1,first_serve,Serve,Slice,139,227,0,0,service_box,ad,near,-0.94648,6.477829,no_mans_land,deuce,near,0.308907,1.464509,2.386873,out wide,Net,False,16:24:30,6038.0,-1,,,,,,,,,
646,Player,1,second_serve,Serve,Slice,110,228,0,0,service_box,deuce,far,-1.12168,15.779645,service_box,deuce,near,0.055986,0.042796,2.026112,down the T,In,False,16:24:44,6051.700195,1,,,,,,,,,
647,Opponent,2,return,Backhand,Topspin,71,228,0,0,service_box,deuce,far,-5.0,11.0,no_mans_land,deuce,far,-1.811809,24.454735,1.310667,inside out,Out,False,16:24:45,6052.580078,1,Out,-5.0,11.0,Net,,,-3.262546,12.619549,
648,Player,0,serve_plus_one,Backhand,Flat,105,228,0,0,no_mans_land,deuce,far,-2.468911,19.22315,no_mans_land,ad_alley,near,-4.217773,0.540852,0.672699,down the line,In,False,16:24:47,6055.02002,1,,,,,,,,,
649,Opponent,0,return_plus_one,Forehand,Slice,59,228,0,0,no_mans_land,deuce,near,0.36938,4.525552,out,deuce,far,-1.814589,25.450359,0.734096,cross court,In,False,16:24:48,6056.080078,1,,,,,,,,,
650,Player,1,first_serve,Serve,Flat,117,229,0,0,service_box,ad,far,3.24149,14.858537,no_mans_land,ad,near,-0.603869,0.161412,2.354709,out wide,In,False,16:25:12,6079.600098,0,,,,,,,,,
651,Opponent,2,return,Backhand,Topspin,71,229,0,0,no_mans_land,ad,near,-1.597991,2.342092,no_mans_land,ad_alley,far,4.860896,23.041033,1.039226,down the line,In,False,16:25:12,6080.379883,0,,,,,,,,,
652,Player,3,serve_plus_one,Backhand,Topspin,74,229,0,0,no_mans_land,deuce,far,-1.752829,19.641144,no_mans_land,ad,near,-2.324166,0.067478,0.58737,down the line,In,False,16:25:14,6081.779785,0,,,,,,,,,
653,Opponent,4,return_plus_one,Forehand,Topspin,101,229,0,0,no_mans_land,ad,near,-3.252098,2.568974,out,deuce,far,-2.021028,25.717434,0.813978,down the line,In,False,16:25:15,6083.180176,0,,,,,,,,,
654,Player,1,first_serve,Serve,Slice,124,230,0,0,service_box,deuce,far,-0.782778,16.762306,no_mans_land,deuce,near,0.273466,0.611249,2.341398,down the T,Let,False,16:25:38,6106.299805,-1,Let,-0.782778,16.762306,In,,,-0.782778,16.762306,
655,Opponent,0,return,Backhand,Topspin,68,230,0,0,service_box,ad,near,-1.931321,7.369043,out,deuce,far,-1.282973,25.651705,0.835212,inside in,In,False,16:25:39,6107.279785,-1,,,,,,,,,
656,Player,1,first_serve,Serve,Slice,114,231,0,0,service_box,deuce,far,-3.581828,17.087044,no_mans_land,deuce,near,0.586516,0.157453,2.419548,out wide,In,False,16:25:59,6127.120117,1,,,,,,,,,
657,Opponent,2,return,Forehand,Flat,82,231,0,0,no_mans_land,deuce,near,0.267274,4.231938,no_mans_land,deuce_out,far,-5.997434,24.267992,0.896041,down the line,In,False,16:26:00,6127.939941,1,,,,,,,,,
658,Player,3,serve_plus_one,Forehand,Topspin,72,231,0,0,no_mans_land,ad,far,2.363113,18.405991,no_mans_land,deuce,near,0.628979,1.622062,0.774719,down the line,In,False,16:26:01,6129.200195,1,,,,,,,,,
659,Opponent,4,return_plus_one,Backhand,Topspin,99,231,0,0,no_mans_land,ad,near,-0.21907,0.815722,out,ad,far,2.84444,25.473299,0.939202,cross court,In,False,16:26:03,6130.660156,1,,,,,,,,,
660,Player,5,in_play,Backhand,Topspin,87,231,0,0,no_mans_land,deuce,far,-0.729851,19.189865,no_mans_land,ad,near,-3.676816,0.684718,0.83399,down the line,In,False,16:26:04,6132.080078,1,,,,,,,,,
661,Opponent,6,in_play,Forehand,Topspin,73,231,0,0,service_box,deuce,near,0.869011,8.666203,no_mans_land,deuce,far,-0.326439,24.483643,0.774981,cross court,In,False,16:26:05,6133.180176,1,,,,,,,,,
662,Player,7,in_play,Forehand,Topspin,81,231,0,0,service_box,deuce,far,-1.279181,16.693918,no_mans_land,deuce,near,1.341711,0.835275,0.576998,cross court,In,False,16:26:06,6134.439941,1,,,,,,,,,
663,Opponent,8,in_play,Forehand,Topspin,104,231,0,0,service_box,deuce,near,1.253317,5.760313,out,deuce,far,-2.551162,25.353292,0.875641,cross court,In,False,16:26:08,6135.680176,1,,,,,,,,,
664,Player,9,in_play,Forehand,Topspin,84,231,0,0,no_mans_land,deuce,far,-2.732899,19.356754,no_mans_land,deuce,near,2.692288,-0.028153,0.547423,cross court,In,False,16:26:09,6136.879883,1,,,,,,,,,
665,Opponent,10,in_play,Forehand,Topspin,107,231,0,0,no_mans_land,ad_alley,near,-4.418305,3.89106,out,deuce_alley,far,-4.12581,25.62467,0.908176,down the line,Out,False,16:26:10,6138.140137,1,,,,,,,,,
666,Player,1,first_serve,Serve,Slice,96,233,0,0,service_box,deuce,near,2.914685,10.533324,no_mans_land,ad,near,-1.162405,0.879055,2.645772,out wide,Net,False,16:26:35,6162.879883,-1,,,,,,,,,
667,Player,1,second_serve,Serve,Slice,92,234,0,0,service_box,ad,far,2.140914,13.953016,no_mans_land,ad,near,-0.958627,-0.075019,2.43127,out wide,In,False,16:26:46,6174.200195,1,,,,,,,,,
668,Opponent,2,return,Forehand,Flat,96,234,0,0,service_box,deuce,near,0.680229,7.040822,no_mans_land,ad,far,3.756853,24.210665,1.063421,inside in,In,False,16:26:47,6175.220215,1,,,,,,,,,
669,Player,3,serve_plus_one,Forehand,Topspin,63,234,0,0,service_box,deuce,far,-0.46928,17.673227,no_mans_land,deuce,near,0.152034,1.765829,0.634311,cross court,In,False,16:26:48,6176.100098,1,,,,,,,,,
670,Opponent,4,return_plus_one,Forehand,Topspin,91,234,0,0,service_box,ad,near,-0.788817,8.940668,no_mans_land,deuce,far,-0.833083,23.955515,1.043025,down the line,In,False,16:26:50,6177.580078,1,,,,,,,,,
671,Player,5,in_play,Backhand,Topspin,82,234,0,0,no_mans_land,ad,far,2.63601,19.429522,no_mans_land,ad,near,-0.733731,1.266351,0.458788,cross court,In,False,16:26:51,6178.640137,1,,,,,,,,,
672,Opponent,6,in_play,Backhand,Flat,89,234,0,0,no_mans_land,ad,near,-0.840581,2.281011,no_mans_land,ad,far,3.129296,24.361109,1.060906,cross court,In,False,16:26:52,6179.959961,1,,,,,,,,,
673,Player,7,in_play,Backhand,Topspin,72,234,0,0,service_box,ad,far,2.36398,16.245628,no_mans_land,ad,near,-1.042625,1.345856,0.803568,cross court,In,False,16:26:53,6181.180176,1,,,,,,,,,
674,Opponent,8,in_play,Backhand,Topspin,74,234,0,0,no_mans_land,deuce,near,1.947012,4.525585,no_mans_land,ad,far,3.001448,24.906279,0.991563,down the line,In,False,16:26:55,6182.560059,1,,,,,,,,,
675,Player,9,in_play,Forehand,Topspin,79,234,0,0,service_box,deuce,far,-2.560329,17.47891,no_mans_land,deuce,near,2.03556,0.38177,0.522072,cross court,In,False,16:26:56,6184.140137,1,,,,,,,,,
676,Opponent,10,in_play,Forehand,Topspin,91,234,0,0,no_mans_land,deuce,near,0.76061,4.222072,out,deuce_alley,far,-4.341946,25.976408,0.809484,down the line,In,False,16:26:57,6185.47998,1,,,,,,,,,
677,Player,11,in_play,Forehand,Topspin,60,234,0,0,no_mans_land,ad,far,0.972609,18.600132,no_mans_land,deuce,near,1.245749,0.891122,0.4412,down the line,In,False,16:26:58,6186.5,1,,,,,,,,,
678,Opponent,12,in_play,Forehand,Topspin,105,234,0,0,no_mans_land,deuce_alley,near,4.448308,2.927829,no_mans_land,ad,far,1.111453,24.510162,1.072938,inside in,Out,False,16:27:00,6188.180176,1,,,,,,,,,
679,Opponent,1,first_serve,Serve,Slice,132,235,0,0,service_box,deuce,far,-1.10104,17.457422,no_mans_land,ad,near,0.221681,0.247223,2.342809,down the T,In,False,16:29:15,6322.899902,1,In,-1.10104,17.457422,Out,,,-1.10104,17.457422,
680,Player,2,return,Backhand,Topspin,74,235,0,0,no_mans_land,deuce,near,0.865162,4.526321,out,deuce,far,-1.507347,25.061235,1.180695,inside out,In,False,16:29:16,6323.680176,1,,,,,,,,,
681,Opponent,3,serve_plus_one,Forehand,Topspin,88,235,0,0,no_mans_land,deuce,far,-2.059793,18.419691,no_mans_land,deuce,near,0.680427,1.031558,0.751626,cross court,In,False,16:29:17,6325.040039,1,,,,,,,,,
682,Player,4,return_plus_one,Forehand,Topspin,104,235,0,0,service_box,ad,near,-0.069721,6.908273,out,deuce,far,-3.209639,26.178265,0.802964,down the line,In,False,16:29:18,6326.299805,1,,,,,,,,,
683,Opponent,5,in_play,Forehand,Topspin,86,235,0,0,no_mans_land,ad,far,2.223684,18.894566,no_mans_land,deuce,near,0.365828,1.07399,0.763983,down the line,In,False,16:29:19,6327.399902,1,,,,,,,,,
684,Player,6,in_play,Backhand,Topspin,67,235,0,0,no_mans_land,ad,near,-1.992426,3.23463,out,ad,far,2.652553,25.66783,0.869123,cross court,In,False,16:29:21,6328.540039,1,,,,,,,,,
685,Opponent,7,in_play,Forehand,Topspin,86,235,0,0,no_mans_land,deuce_alley,far,-4.637396,19.273214,out,ad,near,-2.18793,-0.945668,0.924447,inside in,Out,False,16:29:22,6330.140137,1,,,,,,,,,
686,Player,0,in_play,Forehand,Slice,55,235,0,0,no_mans_land,ad_alley,near,-4.853456,3.339872,out,deuce_alley,far,-4.856904,26.028368,0.849763,down the line,Out,False,16:29:23,6331.5,1,,,,,,,,,
687,Opponent,1,second_serve,Serve,Flat,118,236,0,0,service_box,ad,far,0.420664,15.720984,no_mans_land,ad,near,-0.834072,0.429749,2.467581,down the T,In,False,16:29:53,6361.399902,1,,,,,,,,,
688,Player,2,return,Forehand,Topspin,71,236,0,0,no_mans_land,ad,near,-1.243611,3.680834,out,ad,far,1.285681,25.072306,1.17282,inside out,In,False,16:29:54,6362.279785,1,,,,,,,,,
689,Opponent,3,serve_plus_one,Forehand,Topspin,86,236,0,0,service_box,ad,far,1.737927,17.82962,no_mans_land,ad,near,-1.566536,-0.319841,0.998786,inside out,In,False,16:29:56,6363.779785,1,,,,,,,,,
690,Player,4,return_plus_one,Backhand,Topspin,96,236,0,0,no_mans_land,deuce,near,0.456285,4.845756,out,ad,far,2.205851,25.847631,0.968013,down the line,In,False,16:29:57,6365.080078,1,,,,,,,,,
691,Opponent,5,in_play,Forehand,Topspin,75,236,0,0,no_mans_land,deuce,far,-0.978176,19.248848,no_mans_land,deuce,near,0.178008,0.689707,0.798183,cross court,In,False,16:29:58,6366.240234,1,,,,,,,,,
692,Player,6,in_play,Forehand,Topspin,86,236,0,0,no_mans_land,deuce,near,1.586161,2.269444,out,deuce,far,-1.2289,25.459818,0.862539,cross court,In,False,16:30:00,6367.620117,1,,,,,,,,,
693,Opponent,7,in_play,Forehand,Topspin,75,236,0,0,no_mans_land,ad,far,1.568365,19.152714,no_mans_land,deuce,near,2.132624,-0.336888,0.768613,down the line,In,False,16:30:01,6368.839844,1,,,,,,,,,
694,Player,8,in_play,Backhand,Flat,106,236,0,0,no_mans_land,deuce,near,1.751431,4.61097,no_mans_land,ad,far,1.732329,24.94663,1.068593,down the line,In,False,16:30:02,6370.259766,1,,,,,,,,,
695,Opponent,1,none,Forehand,Topspin,75,238,0,0,no_mans_land,ad,far,2.351834,20.357708,no_mans_land,deuce,near,0.274924,2.629031,0.669997,down the line,In,False,16:30:41,6409.080078,0,,,,,,,,,
